index,KTH Library,South-East Gallery,North Gallery,South Gallery,Ångdomen,Newton,Day of Year,Day of Week,Days Until Exam,Event,temperature_2m,precipitation,wind_speed_10m,wind_direction_10m,day,opening_hour,closing_hour,is_open
2025-01-04 11:10:00,,,,,,,3,5,4,Holyday,-3.7000000000002777,0.0,19.65,262.0,Saturday,0,0,0
2025-01-04 11:20:00,,,,,,,3,5,4,Holyday,-3.6000000000002776,0.0,19.9,262.0,Saturday,0,0,0
2025-01-04 11:30:00,,,,,,,3,5,4,Holyday,-3.5000000000002776,0.0,20.15,262.0,Saturday,0,0,0
2025-01-04 11:40:00,,,,,,,3,5,4,Holyday,-3.4000000000002775,0.0,20.4,262.0,Saturday,0,0,0
2025-01-04 11:50:00,,,,,,,3,5,4,Holyday,-3.300000000000278,0.0,20.65,262.0,Saturday,0,0,0
2025-01-04 12:00:00,,,,,,,3,5,4,Holyday,-3.2000000000002777,0.0,20.9,262.0,Saturday,0,0,0
2025-01-04 12:10:00,,,,,,,3,5,4,Holyday,-3.1500000000000004,0.0,21.016666666666666,261.8333333333333,Saturday,0,0,0
2025-01-04 12:20:00,,,,,,,3,5,4,Holyday,-3.1,0.0,21.133333333333333,261.6666666666667,Saturday,0,0,0
2025-01-04 12:30:00,,,,,,,3,5,4,Holyday,-3.0500000000000003,0.0,21.25,261.5,Saturday,0,0,0
2025-01-04 12:40:00,,,,,,,3,5,4,Holyday,-3.0,0.0,21.366666666666664,261.3333333333333,Saturday,0,0,0
2025-01-04 12:50:00,,,,,,,3,5,4,Holyday,-2.95,0.0,21.48333333333333,261.1666666666667,Saturday,0,0,0
2025-01-04 13:00:00,,,,,,,3,5,4,Holyday,-2.9000000000000004,0.0,21.599999999999998,261.0,Saturday,0,0,0
2025-01-04 13:10:00,,,,,,,3,5,4,Holyday,-2.8833333333333333,0.0,21.483333333333334,261.3333333333333,Saturday,0,0,0
2025-01-04 13:20:00,,,,,,,3,5,4,Holyday,-2.8666666666666667,0.0,21.366666666666667,261.6666666666667,Saturday,0,0,0
2025-01-04 13:30:00,,,,,,,3,5,4,Holyday,-2.85,0.0,21.25,262.0,Saturday,0,0,0
2025-01-04 13:40:00,,,,,,,3,5,4,Holyday,-2.833333333333333,0.0,21.133333333333336,262.3333333333333,Saturday,0,0,0
2025-01-04 13:50:00,,,,,,,3,5,4,Holyday,-2.8166666666666664,0.0,21.01666666666667,262.6666666666667,Saturday,0,0,0
2025-01-04 14:00:00,,,,,,,3,5,4,Holyday,-2.8,0.0,20.900000000000002,263.0,Saturday,0,0,0
2025-01-04 14:10:00,,,,,,,3,5,4,Holyday,-2.8166666666666664,0.0,20.300000000000278,263.0,Saturday,0,0,0
2025-01-04 14:20:00,,,,,,,3,5,4,Holyday,-2.833333333333333,0.0,19.700000000000276,263.0,Saturday,0,0,0
2025-01-04 14:30:00,,,,,,,3,5,4,Holyday,-2.8499999999999996,0.0,19.100000000000275,263.0,Saturday,0,0,0
2025-01-04 14:40:00,,,,,,,3,5,4,Holyday,-2.8666666666666667,0.0,18.500000000000277,263.0,Saturday,0,0,0
2025-01-04 14:50:00,,,,,,,3,5,4,Holyday,-2.8833333333333333,0.0,17.900000000000276,263.0,Saturday,0,0,0
2025-01-04 15:00:00,,,,,,,3,5,4,Holyday,-2.9,0.0,17.300000000000278,263.0,Saturday,0,0,0
2025-01-04 15:10:00,,,,,,,3,5,4,Holyday,-2.933333333333333,0.0,16.883333333333333,262.5,Saturday,0,0,0
2025-01-04 15:20:00,,,,,,,3,5,4,Holyday,-2.966666666666667,0.0,16.46666666666667,262.0,Saturday,0,0,0
2025-01-04 15:30:00,,,,,,,3,5,4,Holyday,-3.0,0.0,16.05,261.5,Saturday,0,0,0
2025-01-04 15:40:00,,,,,,,3,5,4,Holyday,-3.033333333333333,0.0,15.633333333333335,261.0,Saturday,0,0,0
2025-01-04 15:50:00,,,,,,,3,5,4,Holyday,-3.0666666666666664,0.0,15.216666666666667,260.5,Saturday,0,0,0
2025-01-04 16:00:00,,,,,,,3,5,4,Holyday,-3.1,0.0,14.8,260.0,Saturday,0,0,0
2025-01-04 16:10:00,,,,,,,3,5,4,Holyday,-3.1333333333330557,0.0,15.033333333333056,258.3333333333333,Saturday,0,0,0
2025-01-04 16:20:00,,,,,,,3,5,4,Holyday,-3.166666666666389,0.0,15.26666666666639,256.6666666666667,Saturday,0,0,0
2025-01-04 16:30:00,,,,,,,3,5,4,Holyday,-3.199999999999722,0.0,15.499999999999723,255.0,Saturday,0,0,0
2025-01-04 16:40:00,,,,,,,3,5,4,Holyday,-3.233333333333056,0.0,15.733333333333057,253.33333333333334,Saturday,0,0,0
2025-01-04 16:50:00,,,,,,,3,5,4,Holyday,-3.266666666666389,0.0,15.96666666666639,251.66666666666666,Saturday,0,0,0
2025-01-04 17:00:00,,,,,,,3,5,4,Holyday,-3.2999999999997223,0.0,16.199999999999722,250.0,Saturday,0,0,0
2025-01-04 17:10:00,,,,,,,3,5,4,Holyday,-3.3666666666666667,0.0,16.383333333333333,250.66666666666666,Saturday,0,0,0
2025-01-04 17:20:00,,,,,,,3,5,4,Holyday,-3.433333333333333,0.0,16.566666666666666,251.33333333333334,Saturday,0,0,0
2025-01-04 17:30:00,,,,,,,3,5,4,Holyday,-3.5,0.0,16.75,252.0,Saturday,0,0,0
2025-01-04 17:40:00,,,,,,,3,5,4,Holyday,-3.5666666666666664,0.0,16.933333333333334,252.66666666666666,Saturday,0,0,0
2025-01-04 17:50:00,,,,,,,3,5,4,Holyday,-3.6333333333333333,0.0,17.116666666666667,253.33333333333334,Saturday,0,0,0
2025-01-04 18:00:00,,,,,,,3,5,4,Holyday,-3.6999999999999997,0.0,17.3,254.0,Saturday,0,0,0
2025-01-04 18:10:00,,,,,,,3,5,4,Holyday,-3.733333333333056,0.0,17.233333333333334,253.5,Saturday,0,0,0
2025-01-04 18:20:00,,,,,,,3,5,4,Holyday,-3.766666666666389,0.0,17.166666666666668,253.0,Saturday,0,0,0
2025-01-04 18:30:00,,,,,,,3,5,4,Holyday,-3.7999999999997223,0.0,17.1,252.5,Saturday,0,0,0
2025-01-04 18:40:00,,,,,,,3,5,4,Holyday,-3.833333333333056,0.0,17.033333333333335,252.0,Saturday,0,0,0
2025-01-04 18:50:00,,,,,,,3,5,4,Holyday,-3.866666666666389,0.0,16.96666666666667,251.5,Saturday,0,0,0
2025-01-04 19:00:00,,,,,,,3,5,4,Holyday,-3.8999999999997224,0.0,16.900000000000002,251.0,Saturday,0,0,0
2025-01-04 19:10:00,,,,,,,3,5,4,Holyday,-3.9166666666666665,0.0,16.550000000000278,252.16666666666666,Saturday,0,0,0
2025-01-04 19:20:00,,,,,,,3,5,4,Holyday,-3.933333333333333,0.0,16.200000000000276,253.33333333333334,Saturday,0,0,0
2025-01-04 19:30:00,,,,,,,3,5,4,Holyday,-3.9499999999999997,0.0,15.850000000000277,254.5,Saturday,0,0,0
2025-01-04 19:40:00,,,,,,,3,5,4,Holyday,-3.966666666666667,0.0,15.500000000000277,255.66666666666666,Saturday,0,0,0
2025-01-04 19:50:00,,,,,,,3,5,4,Holyday,-3.9833333333333334,0.0,15.150000000000276,256.8333333333333,Saturday,0,0,0
2025-01-04 20:00:00,,,,,,,3,5,4,Holyday,-4.0,0.0,14.800000000000276,258.0,Saturday,0,0,0
2025-01-04 20:10:00,,,,,,,3,5,4,Holyday,-4.016666666666389,0.0,14.916666666666389,257.6666666666667,Saturday,0,0,0
2025-01-04 20:20:00,,,,,,,3,5,4,Holyday,-4.033333333333055,0.0,15.033333333333056,257.3333333333333,Saturday,0,0,0
2025-01-04 20:30:00,,,,,,,3,5,4,Holyday,-4.049999999999722,0.0,15.149999999999723,257.0,Saturday,0,0,0
2025-01-04 20:40:00,,,,,,,3,5,4,Holyday,-4.066666666666389,0.0,15.26666666666639,256.6666666666667,Saturday,0,0,0
2025-01-04 20:50:00,,,,,,,3,5,4,Holyday,-4.083333333333056,0.0,15.383333333333056,256.3333333333333,Saturday,0,0,0
2025-01-04 21:00:00,,,,,,,3,5,4,Holyday,-4.0999999999997225,0.0,15.499999999999723,256.0,Saturday,0,0,0
2025-01-04 21:10:00,,,,,,,3,5,4,Holyday,-4.116666666666666,0.0,15.616666666666388,256.3333333333333,Saturday,0,0,0
2025-01-04 21:20:00,,,,,,,3,5,4,Holyday,-4.133333333333333,0.0,15.733333333333055,256.6666666666667,Saturday,0,0,0
2025-01-04 21:30:00,,,,,,,3,5,4,Holyday,-4.1499999999999995,0.0,15.849999999999723,257.0,Saturday,0,0,0
2025-01-04 21:40:00,,,,,,,3,5,4,Holyday,-4.166666666666666,0.0,15.96666666666639,257.3333333333333,Saturday,0,0,0
2025-01-04 21:50:00,,,,,,,3,5,4,Holyday,-4.183333333333333,0.0,16.083333333333055,257.6666666666667,Saturday,0,0,0
2025-01-04 22:00:00,,,,,,,3,5,4,Holyday,-4.199999999999999,0.0,16.199999999999722,258.0,Saturday,0,0,0
2025-01-04 22:10:00,,,,,,,3,5,4,Holyday,-4.233333333333333,0.0,16.13333333333361,258.8333333333333,Saturday,0,0,0
